method,eval_split,physical_perturbation_profile,actual,predicted,count,rate
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Aragonite,Aragonite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Baryte,Baryte,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Calcite,Calcite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Chalcopyrite,Chalcopyrite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Dolomite,Dolomite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Fluorite,Fluorite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Galena,Galena,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Goethite,Goethite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Gypsum,Gypsum,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Hematite,Hematite,3,0.75
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Hematite,Ilmenite,1,0.25
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Ilmenite,Ilmenite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Magnesite,Magnesite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Magnetite,Magnetite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Orthoclase,Orthoclase,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Pyrite,Pyrite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Quartz,Quartz,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Rutile,Rutile,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Siderite,Siderite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,combined_stress_high,Sphalerite,Sphalerite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Albite,Albite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Aragonite,Aragonite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Baryte,Baryte,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Calcite,Calcite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Chalcopyrite,Chalcopyrite,3,0.75
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Chalcopyrite,Sphalerite,1,0.25
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Dolomite,Dolomite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Fluorite,Fluorite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Galena,Galena,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Goethite,Goethite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Gypsum,Gypsum,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Hematite,Hematite,1,0.25
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Hematite,Ilmenite,3,0.75
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Ilmenite,Ilmenite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Magnesite,Magnesite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Magnetite,Magnetite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Orthoclase,Orthoclase,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Pyrite,Pyrite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Quartz,Quartz,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Rutile,Rutile,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Siderite,Siderite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,hard_negative_stress_alt,Sphalerite,Sphalerite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Albite,Albite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Aragonite,Aragonite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Baryte,Baryte,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Calcite,Calcite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Chalcopyrite,Chalcopyrite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Dolomite,Dolomite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Fluorite,Fluorite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Galena,Galena,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Goethite,Goethite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Gypsum,Gypsum,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Hematite,Hematite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Ilmenite,Ilmenite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Magnesite,Magnesite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Magnetite,Magnetite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Orthoclase,Orthoclase,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Pyrite,Pyrite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Quartz,Quartz,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Rutile,Rutile,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Siderite,Siderite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,nominal,Sphalerite,Sphalerite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Albite,Albite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Aragonite,Aragonite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Baryte,Baryte,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Calcite,Calcite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Chalcopyrite,Chalcopyrite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Dolomite,Dolomite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Fluorite,Fluorite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Galena,Galena,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Goethite,Goethite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Gypsum,Gypsum,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Hematite,Hematite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Ilmenite,Hematite,1,0.25
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Ilmenite,Ilmenite,3,0.75
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Magnesite,Magnesite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Magnetite,Magnetite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Orthoclase,Orthoclase,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Pyrite,Pyrite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Quartz,Quartz,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Rutile,Rutile,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Siderite,Siderite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,resolution_blur_stress_high,Sphalerite,Sphalerite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Albite,Albite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Aragonite,Aragonite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Baryte,Baryte,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Calcite,Calcite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Chalcopyrite,Chalcopyrite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Dolomite,Dolomite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Fluorite,Fluorite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Galena,Galena,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Goethite,Goethite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Gypsum,Gypsum,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Hematite,Hematite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Ilmenite,Ilmenite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Magnesite,Magnesite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Magnetite,Magnetite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Orthoclase,Orthoclase,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Pyrite,Pyrite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Quartz,Quartz,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Rutile,Rutile,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Siderite,Siderite,4,1.0
ExtraTreesMulticlassMain,stress_holdout,source_energy_scale_stress_low,Sphalerite,Sphalerite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Albite,Albite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Aragonite,Aragonite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Baryte,Baryte,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Calcite,Calcite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Chalcopyrite,Chalcopyrite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Dolomite,Dolomite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Fluorite,Fluorite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Galena,Galena,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Goethite,Goethite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Gypsum,Gypsum,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Hematite,Hematite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Ilmenite,Ilmenite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Magnesite,Magnesite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Magnetite,Magnetite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Orthoclase,Orthoclase,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Pyrite,Pyrite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Quartz,Quartz,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Rutile,Rutile,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Siderite,Siderite,4,1.0
ExtraTreesMulticlassMain,validation,calibration_shift_validation_mid,Sphalerite,Sphalerite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Albite,Albite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Aragonite,Aragonite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Baryte,Baryte,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Calcite,Calcite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Chalcopyrite,Chalcopyrite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Dolomite,Dolomite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Fluorite,Fluorite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Galena,Galena,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Goethite,Goethite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Gypsum,Gypsum,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Hematite,Hematite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Ilmenite,Hematite,2,0.5
ExtraTreesMulticlassMain,validation,combined_validation_mid,Ilmenite,Ilmenite,2,0.5
ExtraTreesMulticlassMain,validation,combined_validation_mid,Magnesite,Magnesite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Magnetite,Magnetite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Orthoclase,Orthoclase,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Pyrite,Pyrite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Quartz,Quartz,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Rutile,Rutile,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Siderite,Siderite,4,1.0
ExtraTreesMulticlassMain,validation,combined_validation_mid,Sphalerite,Sphalerite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Albite,Albite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Aragonite,Aragonite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Baryte,Baryte,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Calcite,Calcite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Chalcopyrite,Chalcopyrite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Dolomite,Dolomite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Fluorite,Fluorite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Galena,Galena,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Goethite,Goethite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Gypsum,Gypsum,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Hematite,Hematite,1,0.25
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Hematite,Ilmenite,3,0.75
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Ilmenite,Hematite,1,0.25
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Ilmenite,Ilmenite,3,0.75
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Magnesite,Magnesite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Magnetite,Magnetite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Orthoclase,Orthoclase,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Pyrite,Pyrite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Quartz,Quartz,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Rutile,Rutile,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Siderite,Siderite,4,1.0
ExtraTreesMulticlassMain,validation,hard_negative_validation_bridge,Sphalerite,Sphalerite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Albite,Albite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Aragonite,Aragonite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Baryte,Baryte,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Calcite,Calcite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Chalcopyrite,Chalcopyrite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Dolomite,Dolomite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Fluorite,Fluorite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Galena,Galena,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Goethite,Goethite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Gypsum,Gypsum,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Hematite,Hematite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Ilmenite,Ilmenite,4,1.0
ExtraTreesMulticlassMain,validation,nominal,Magnesite,Magnesite,4,1.0
