row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
1344,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1605,0,1.791,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1605.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1605
1345,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1606,0,1.820,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1606.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1606
1346,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1607,0,1.884,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1607.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1607
1347,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1608,0,2.334,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1608.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1608
1348,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1609,0,2.392,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1609.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1609
1349,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1610,0,2.063,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1610.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1610
1350,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1701,0,2.608,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1701.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1701
1351,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1702,0,3.011,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1702.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1702
1352,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1703,0,2.094,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1703.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1703
1353,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1704,0,1.849,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1704.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1704
1354,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1705,0,1.809,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1705.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1705
1355,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1706,0,1.780,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1706.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1706
1356,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1707,0,1.816,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1707.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1707
1357,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1708,0,1.774,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1708.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1708
1358,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1709,0,1.780,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1709.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1709
1359,v5_hm_lowwide,material,Pyrite,mono_70kev,10.0,1710,0,1.774,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1710.txt,ms_v5_hm_lowwide_pyrite_mono_70kev_10mm_seed1710
1360,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1501,0,1.817,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1501.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1501
1361,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1502,0,1.925,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1502.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1502
1362,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1503,0,1.885,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1503.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1503
1363,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1504,0,1.860,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1504.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1504
1364,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1505,0,1.938,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1505.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1505
1365,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1506,0,1.949,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1506.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1506
1366,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1507,0,1.838,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1507.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1507
1367,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1508,0,1.812,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1508.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1508
1368,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1509,0,1.804,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1509.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1509
1369,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1510,0,1.836,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1510.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1510
1370,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1511,0,2.219,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1511.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1511
1371,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1512,0,2.264,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1512.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1512
1372,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1513,0,1.937,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1513.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1513
1373,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1514,0,1.919,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1514.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1514
1374,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1515,0,1.888,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1515.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1515
1375,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1516,0,2.027,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1516.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1516
1376,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1517,0,2.331,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1517.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1517
1377,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1518,0,1.962,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1518.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1518
1378,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1519,0,1.859,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1519.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1519
1379,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1520,0,2.197,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1520.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1520
1380,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1601,0,3.210,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1601.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1601
1381,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1602,0,3.497,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1602.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1602
1382,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1603,0,2.328,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1603.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1603
1383,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1604,0,1.932,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1604.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1604
1384,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1605,0,2.017,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1605.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1605
1385,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1606,0,1.975,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1606.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1606
1386,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1607,0,1.935,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1607.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1607
1387,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1608,0,1.880,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1608.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1608
1388,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1609,0,1.868,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1609.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1609
1389,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1610,0,1.795,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1610.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1610
1390,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1701,0,1.921,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1701.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1701
1391,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1702,0,1.844,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1702.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1702
1392,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1703,0,1.844,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1703.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1703
1393,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1704,0,1.852,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1704.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1704
1394,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1705,0,1.819,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1705.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1705
1395,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1706,0,1.861,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1706.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1706
1396,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1707,0,1.835,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1707.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1707
1397,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1708,0,1.833,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1708.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1708
1398,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1709,0,1.831,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1709.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1709
1399,v5_hm_lowwide,material,Pyrite,mono_90kev,10.0,1710,0,1.888,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1710.txt,ms_v5_hm_lowwide_pyrite_mono_90kev_10mm_seed1710
1400,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1501,0,1.959,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1501.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1501
1401,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1502,0,1.937,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1502.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1502
1402,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1503,0,1.843,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1503.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1503
1403,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1504,0,1.867,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1504.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1504
1404,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1505,0,1.925,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1505.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1505
1405,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1506,0,2.000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1506.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1506
1406,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1507,0,1.947,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1507.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1507
1407,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1508,0,1.892,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1508.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1508
1408,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1509,0,1.897,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1509.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1509
1409,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1510,0,1.863,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1510.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1510
1410,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1511,0,2.776,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1511.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1511
1411,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1512,0,3.127,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1512.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1512
1412,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1513,0,2.156,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1513.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1513
1413,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1514,0,1.958,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1514.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1514
1414,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1515,0,1.841,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1515.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1515
1415,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1516,0,1.897,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1516.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1516
1416,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1517,0,1.853,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1517.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1517
1417,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1518,0,1.828,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1518.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1518
1418,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1519,0,1.858,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1519.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1519
1419,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1520,0,1.909,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1520.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1520
1420,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1601,0,1.955,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1601.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1601
1421,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1602,0,1.905,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1602.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1602
1422,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1603,0,1.881,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1603.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1603
1423,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1604,0,1.844,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1604.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1604
1424,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1605,0,1.927,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1605.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1605
1425,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1606,0,1.952,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1606.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1606
1426,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1607,0,1.907,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1607.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1607
1427,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1608,0,1.861,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1608.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1608
1428,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1609,0,1.875,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1609.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1609
1429,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1610,0,1.889,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1610.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1610
1430,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1701,0,1.842,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1701.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1701
1431,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1702,0,1.877,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1702.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1702
1432,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1703,0,1.865,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1703.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1703
1433,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1704,0,1.881,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1704.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1704
1434,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1705,0,1.816,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1705.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1705
1435,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1706,0,1.923,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1706.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1706
1436,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1707,0,1.911,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1707.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1707
1437,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1708,0,1.915,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1708.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1708
1438,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1709,0,1.870,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1709.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1709
1439,v5_hm_lowwide,material,Pyrite,mono_110kev,10.0,1710,0,1.845,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1710.txt,ms_v5_hm_lowwide_pyrite_mono_110kev_10mm_seed1710
1440,v5_hm_lowwide,material,Pyrite,mono_120kev,10.0,1501,0,2.076,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_120kev_10mm_seed1501.txt,ms_v5_hm_lowwide_pyrite_mono_120kev_10mm_seed1501
1441,v5_hm_lowwide,material,Pyrite,mono_120kev,10.0,1502,0,3.348,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_pyrite_mono_120kev_10mm_seed1502.txt,ms_v5_hm_lowwide_pyrite_mono_120kev_10mm_seed1502
