profile,run_role,material,source_id,source_mode,mono_energy_keV,thickness_mm,random_seed,expected_events,config_path,output_prefix,output_dir
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1501,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1501.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1501,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1502,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1502.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1502,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1503,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1503.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1503,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1504,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1504.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1504,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1505,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1505.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1505,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1506,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1506.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1506,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1507,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1507.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1507,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1508,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1508.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1508,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1509,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1509.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1509,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1510,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1510.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1510,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1511,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1511.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1511,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1512,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1512.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1512,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1513,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1513.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1513,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1514,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1514.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1514,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1515,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1515.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1515,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1516,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1516.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1516,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1517,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1517.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1517,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1518,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1518.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1518,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1519,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1519.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1519,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1520,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1520.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1520,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1601,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1601.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1601,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1602,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1602.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1602,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1603,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1603.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1603,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1604,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1604.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1604,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1605,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1605.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1605,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1606,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1606.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1606,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1607,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1607.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1607,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1608,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1608.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1608,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1609,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1609.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1609,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1610,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1610.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1610,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1701,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1701.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1701,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1702,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1702.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1702,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1703,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1703.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1703,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1704,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1704.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1704,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1705,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1705.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1705,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1706,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1706.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1706,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1707,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1707.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1707,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1708,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1708.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1708,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1709,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1709.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1709,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_15kev,mono,15.0,1.0,1710,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_15kev_seed1710.txt,ms_v5_hm_lowwide_calibration_mono_15kev_seed1710,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1501,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1501.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1501,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1502,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1502.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1502,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1503,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1503.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1503,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1504,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1504.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1504,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1505,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1505.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1505,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1506,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1506.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1506,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1507,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1507.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1507,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1508,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1508.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1508,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1509,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1509.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1509,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1510,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1510.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1510,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1511,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1511.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1511,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1512,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1512.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1512,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1513,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1513.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1513,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1514,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1514.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1514,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1515,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1515.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1515,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1516,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1516.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1516,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1517,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1517.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1517,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1518,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1518.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1518,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1519,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1519.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1519,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1520,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1520.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1520,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1601,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1601.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1601,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1602,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1602.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1602,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1603,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1603.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1603,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1604,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1604.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1604,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1605,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1605.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1605,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1606,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1606.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1606,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1607,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1607.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1607,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1608,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1608.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1608,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1609,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1609.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1609,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1610,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1610.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1610,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1701,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1701.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1701,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1702,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1702.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1702,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1703,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1703.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1703,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1704,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1704.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1704,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1705,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1705.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1705,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1706,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1706.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1706,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1707,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1707.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1707,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1708,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1708.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1708,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1709,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1709.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1709,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_20kev,mono,20.0,1.0,1710,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_20kev_seed1710.txt,ms_v5_hm_lowwide_calibration_mono_20kev_seed1710,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_25kev,mono,25.0,1.0,1501,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_25kev_seed1501.txt,ms_v5_hm_lowwide_calibration_mono_25kev_seed1501,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_25kev,mono,25.0,1.0,1502,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_25kev_seed1502.txt,ms_v5_hm_lowwide_calibration_mono_25kev_seed1502,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_25kev,mono,25.0,1.0,1503,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_25kev_seed1503.txt,ms_v5_hm_lowwide_calibration_mono_25kev_seed1503,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_25kev,mono,25.0,1.0,1504,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_25kev_seed1504.txt,ms_v5_hm_lowwide_calibration_mono_25kev_seed1504,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_25kev,mono,25.0,1.0,1505,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_25kev_seed1505.txt,ms_v5_hm_lowwide_calibration_mono_25kev_seed1505,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_25kev,mono,25.0,1.0,1506,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_25kev_seed1506.txt,ms_v5_hm_lowwide_calibration_mono_25kev_seed1506,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_25kev,mono,25.0,1.0,1507,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_25kev_seed1507.txt,ms_v5_hm_lowwide_calibration_mono_25kev_seed1507,material_sorting_runs/v5_hm_lowwide
v5_hm_lowwide,calibration,AIR_PATH,mono_25kev,mono,25.0,1.0,1508,10000,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_calibration_mono_25kev_seed1508.txt,ms_v5_hm_lowwide_calibration_mono_25kev_seed1508,material_sorting_runs/v5_hm_lowwide
