split,physical_perturbation_profile,seed_block,material,peak_sum_hematite,peak_sum_magnetite,peak_sum_ilmenite,peak_sum_goethite,peak_sum_siderite,peak_sum_rutile,diffraction_window_hematite_unique_sum,diffraction_window_magnetite_unique_sum,diffraction_window_all_peaks_sum,hematite_minus_ilmenite_peak_sum,magnetite_minus_ilmenite_peak_sum
train,combined_train_moderate,tr_scale_001,Rutile,0.24312499999999998,0.241375,0.24075,0.282875,0.24737499999999998,0.29837499999999995,0.0,0.009250000000000001,0.58875,0.0023749999999999882,0.0006250000000000144
train,combined_train_moderate,tr_scale_001,Siderite,0.265625,0.246625,0.26325,0.346625,0.2839999999999999,0.24612499999999998,0.0,0.0036249999999999998,0.598625,0.002375000000000016,-0.016624999999999973
train,combined_train_moderate,tr_scale_002,Goethite,0.25712499999999994,0.2435,0.2623749999999999,0.420625,0.233875,0.22262500000000002,0.0,0.0,0.5854999999999999,-0.005249999999999977,-0.01887499999999992
train,combined_train_moderate,tr_scale_002,Hematite,0.30987499999999996,0.27149999999999996,0.30424999999999996,0.39175000000000004,0.277875,0.26712499999999995,0.0,0.007,0.5994999999999999,0.005624999999999991,-0.03275
train,combined_train_moderate,tr_scale_002,Ilmenite,0.2985,0.252625,0.29999999999999993,0.36600000000000005,0.29624999999999996,0.25487499999999996,0.0,0.0033750000000000004,0.604,-0.0014999999999999458,-0.047374999999999945
train,combined_train_moderate,tr_scale_002,Magnetite,0.3,0.3016249999999999,0.283875,0.391,0.23762499999999998,0.29337499999999994,0.0,0.0075,0.58225,0.016125,0.017749999999999932
train,combined_train_moderate,tr_scale_002,Rutile,0.26249999999999996,0.22787500000000002,0.25975000000000004,0.29975,0.25675,0.3005,0.0,0.0072499999999999995,0.5995,0.002749999999999919,-0.031875000000000014
train,combined_train_moderate,tr_scale_002,Siderite,0.24937499999999999,0.23950000000000002,0.26712499999999995,0.31925000000000003,0.2915,0.246,0.0,0.004375,0.608625,-0.01774999999999996,-0.027624999999999927
train,combined_train_moderate,tr_scale_003,Goethite,0.24625000000000002,0.21750000000000003,0.2495,0.38099999999999995,0.2295,0.22012500000000002,0.0,0.00025,0.579875,-0.003249999999999975,-0.03199999999999997
train,combined_train_moderate,tr_scale_003,Hematite,0.29699999999999993,0.2845,0.31399999999999995,0.39375000000000004,0.27312499999999995,0.26825,0.0,0.0043749999999999995,0.5876250000000001,-0.017000000000000015,-0.02949999999999997
train,combined_train_moderate,tr_scale_003,Ilmenite,0.30124999999999996,0.278875,0.29474999999999996,0.39537500000000003,0.26724999999999993,0.2617499999999999,0.0,0.00375,0.592625,0.006500000000000006,-0.015874999999999972
train,combined_train_moderate,tr_scale_003,Magnetite,0.292875,0.29074999999999995,0.2915,0.385625,0.23750000000000004,0.2916249999999999,0.0,0.008,0.573375,0.001375000000000015,-0.0007500000000000284
train,combined_train_moderate,tr_scale_003,Rutile,0.24175000000000002,0.23975000000000002,0.24450000000000002,0.289375,0.25875000000000004,0.28937500000000005,0.0,0.008125,0.58775,-0.0027500000000000024,-0.004750000000000004
train,combined_train_moderate,tr_scale_003,Siderite,0.25875000000000004,0.242375,0.268625,0.35824999999999996,0.28812499999999996,0.24000000000000002,0.0,0.00275,0.598375,-0.009874999999999967,-0.026249999999999996
train,nominal,tr_scale_001,Goethite,0.290875,0.30737499999999995,0.27749999999999997,0.6530000000000001,0.244875,0.23662500000000003,0.0,0.0,0.665125,0.013375000000000026,0.029874999999999985
train,nominal,tr_scale_001,Hematite,0.5306249999999999,0.342375,0.473625,0.579375,0.31599999999999995,0.32375,0.0,0.003,0.671,0.056999999999999884,-0.13125000000000003
train,nominal,tr_scale_001,Ilmenite,0.46399999999999997,0.2935,0.5155,0.491,0.39637500000000003,0.274125,0.0,0.0,0.67675,-0.05149999999999999,-0.22199999999999998
train,nominal,tr_scale_001,Magnetite,0.4255,0.5658750000000001,0.39112500000000006,0.551375,0.186375,0.412125,0.0,0.0185,0.6545000000000001,0.03437499999999993,0.17475000000000007
train,nominal,tr_scale_001,Rutile,0.29212499999999997,0.320625,0.295375,0.41675000000000006,0.250375,0.540625,0.0,0.00025,0.669125,-0.0032500000000000306,0.025249999999999995
train,nominal,tr_scale_001,Siderite,0.318875,0.21,0.38749999999999996,0.340375,0.563625,0.22400000000000003,0.0,0.00025,0.6797500000000001,-0.06862499999999994,-0.17749999999999996
train,nominal,tr_scale_002,Goethite,0.28737499999999994,0.312125,0.27862499999999996,0.6503750000000001,0.25887499999999997,0.23437500000000003,0.0,0.000125,0.6685,0.00874999999999998,0.03350000000000003
train,nominal,tr_scale_002,Hematite,0.53925,0.325875,0.47687500000000005,0.575375,0.32275,0.311125,0.0,0.0025,0.681,0.06237499999999996,-0.15100000000000002
train,nominal,tr_scale_002,Ilmenite,0.478,0.28862499999999996,0.514,0.5038750000000001,0.40099999999999997,0.27349999999999997,0.0,0.000125,0.684125,-0.03600000000000003,-0.22537500000000005
train,nominal,tr_scale_002,Magnetite,0.422375,0.5740000000000001,0.380875,0.5523750000000001,0.18812500000000001,0.40625,0.0,0.02275,0.6683749999999999,0.04149999999999998,0.19312500000000005
train,nominal,tr_scale_002,Rutile,0.27762499999999996,0.31325000000000003,0.28712499999999996,0.41975,0.25175000000000003,0.547625,0.0,0.0,0.6795,-0.009500000000000008,0.026125000000000065
train,nominal,tr_scale_002,Siderite,0.32862499999999994,0.21050000000000002,0.38675,0.352875,0.569,0.20650000000000004,0.0,0.0,0.686625,-0.05812500000000004,-0.17624999999999996
train,nominal,tr_scale_003,Goethite,0.283375,0.306375,0.27449999999999997,0.64275,0.246875,0.230875,0.0,0.0,0.66475,0.008875000000000022,0.03187500000000004
train,nominal,tr_scale_003,Hematite,0.5309999999999999,0.32475,0.4704999999999999,0.5700000000000001,0.315125,0.31025,0.0,0.0034999999999999996,0.6777500000000001,0.0605,-0.14574999999999994
train,nominal,tr_scale_003,Ilmenite,0.47924999999999995,0.29525,0.5146250000000001,0.49624999999999997,0.39125,0.27962499999999996,0.0,0.00025,0.68275,-0.035375000000000156,-0.2193750000000001
train,nominal,tr_scale_003,Magnetite,0.41837500000000005,0.56325,0.371375,0.55725,0.186625,0.409875,0.0,0.018750000000000003,0.6645000000000001,0.04700000000000004,0.19187500000000002
train,nominal,tr_scale_003,Rutile,0.27462499999999995,0.30737499999999995,0.273625,0.42174999999999996,0.24825000000000005,0.5447500000000001,0.0,0.0,0.6776249999999999,0.0009999999999999454,0.03374999999999995
train,nominal,tr_scale_003,Siderite,0.330375,0.20750000000000002,0.389375,0.346375,0.5705,0.208,0.0,0.0,0.6872499999999999,-0.05900000000000005,-0.181875
train,resolution_blur_train_moderate,tr_scale_001,Goethite,0.25812499999999994,0.26375,0.263625,0.439125,0.223125,0.205875,0.0,0.00025,0.600625,-0.00550000000000006,0.00012499999999998623
train,resolution_blur_train_moderate,tr_scale_001,Hematite,0.32999999999999996,0.280875,0.328,0.4161250000000001,0.304875,0.26737500000000003,0.0,0.005875,0.618625,0.0019999999999999463,-0.04712500000000003
train,resolution_blur_train_moderate,tr_scale_001,Ilmenite,0.314625,0.264625,0.332625,0.40137500000000004,0.3025,0.24825000000000003,0.0,0.003375,0.62275,-0.018000000000000016,-0.068
train,resolution_blur_train_moderate,tr_scale_001,Magnetite,0.31637499999999996,0.32425,0.29675,0.41225,0.23825000000000007,0.307875,0.0,0.009250000000000001,0.600375,0.019624999999999948,0.02749999999999997
train,resolution_blur_train_moderate,tr_scale_001,Rutile,0.2565,0.23437500000000003,0.24587499999999998,0.31125,0.28200000000000003,0.32875,0.0,0.006500000000000001,0.617,0.010625000000000023,-0.011499999999999955
train,resolution_blur_train_moderate,tr_scale_001,Siderite,0.274375,0.23049999999999998,0.29412499999999997,0.34750000000000003,0.31999999999999995,0.23800000000000004,0.0,0.002875,0.62775,-0.01974999999999999,-0.06362499999999999
train,resolution_blur_train_moderate,tr_scale_002,Goethite,0.25637499999999996,0.25987499999999997,0.2673749999999999,0.434875,0.219375,0.21987500000000001,0.0,0.0,0.608,-0.010999999999999954,-0.007499999999999951
train,resolution_blur_train_moderate,tr_scale_002,Hematite,0.3305,0.269625,0.331,0.41212499999999996,0.2955,0.263625,0.0,0.004125,0.6140000000000001,-0.0005000000000000004,-0.06137500000000001
train,resolution_blur_train_moderate,tr_scale_002,Ilmenite,0.31437499999999996,0.252375,0.32575,0.401125,0.296625,0.24874999999999997,0.0,0.0026249999999999997,0.61975,-0.011375000000000024,-0.07337499999999997
