split,physical_perturbation_profile,seed_block,material,peak_sum_hematite,peak_sum_magnetite,peak_sum_ilmenite,peak_sum_goethite,peak_sum_siderite,peak_sum_rutile,diffraction_window_hematite_unique_sum,diffraction_window_magnetite_unique_sum,diffraction_window_all_peaks_sum,hematite_minus_ilmenite_peak_sum,magnetite_minus_ilmenite_peak_sum
stress_holdout,hard_negative_stress_alt,ho_hn_001,Magnetite,0.222875,0.22925,0.22599999999999998,0.283625,0.20987499999999998,0.22899999999999998,0.0,0.008375,0.48450000000000004,-0.003124999999999989,0.0032500000000000306
stress_holdout,hard_negative_stress_alt,ho_hn_001,Rutile,0.21962500000000001,0.181125,0.21687499999999998,0.26,0.22662499999999997,0.21650000000000003,0.0,0.0075,0.495,0.00275000000000003,-0.035749999999999976
stress_holdout,hard_negative_stress_alt,ho_hn_001,Siderite,0.21525,0.192,0.21775,0.27525,0.23425,0.21050000000000002,0.0,0.001875,0.506625,-0.0025000000000000022,-0.025749999999999995
stress_holdout,hard_negative_stress_alt,ho_hn_002,Goethite,0.19225000000000003,0.19937500000000002,0.19537500000000002,0.31575,0.20325000000000001,0.18412500000000004,0.0,0.000375,0.493375,-0.003124999999999989,0.0040000000000000036
stress_holdout,hard_negative_stress_alt,ho_hn_002,Hematite,0.23424999999999996,0.21187499999999998,0.2385,0.287875,0.239,0.23149999999999998,0.0,0.004125,0.505625,-0.0042500000000000315,-0.02662500000000001
stress_holdout,hard_negative_stress_alt,ho_hn_002,Ilmenite,0.228125,0.20750000000000002,0.22749999999999998,0.295875,0.22749999999999998,0.219,0.0,0.003375,0.508625,0.0006250000000000144,-0.019999999999999962
stress_holdout,hard_negative_stress_alt,ho_hn_002,Magnetite,0.23925000000000002,0.221375,0.233875,0.28900000000000003,0.199125,0.244875,0.0,0.005875,0.489375,0.005375000000000019,-0.012500000000000011
stress_holdout,hard_negative_stress_alt,ho_hn_002,Rutile,0.23175,0.19425,0.22375,0.260625,0.22849999999999998,0.23825000000000002,0.0,0.0052499999999999995,0.5053749999999999,0.008000000000000007,-0.0295
stress_holdout,hard_negative_stress_alt,ho_hn_002,Siderite,0.215625,0.190625,0.21600000000000003,0.29012499999999997,0.233875,0.20787500000000003,0.0,0.004,0.5135000000000001,-0.0003750000000000142,-0.025375000000000036
stress_holdout,nominal,ho_hn_001,Goethite,0.293375,0.3235,0.281875,0.6635000000000001,0.24525000000000002,0.238875,0.0,0.0,0.6757500000000001,0.01150000000000001,0.04162500000000002
stress_holdout,nominal,ho_hn_001,Hematite,0.535375,0.33024999999999993,0.48250000000000004,0.5605,0.33812500000000006,0.31262500000000004,0.0,0.0024999999999999996,0.68125,0.052875000000000005,-0.1522500000000001
stress_holdout,nominal,ho_hn_001,Ilmenite,0.46862499999999996,0.29325,0.514,0.48212499999999997,0.4076250000000001,0.27425,0.0,0.000625,0.68675,-0.045375000000000054,-0.22075
stress_holdout,nominal,ho_hn_001,Magnetite,0.41725,0.562375,0.38149999999999995,0.54525,0.193,0.41224999999999995,0.0,0.016625,0.6628750000000001,0.03575000000000006,0.180875
stress_holdout,nominal,ho_hn_001,Rutile,0.28874999999999995,0.313125,0.299125,0.41675,0.26687500000000003,0.546875,0.0,0.00075,0.675125,-0.010375000000000023,0.014000000000000012
stress_holdout,nominal,ho_hn_001,Siderite,0.32087499999999997,0.21537499999999998,0.37949999999999995,0.34824999999999995,0.57325,0.21375,0.0,0.000375,0.6896249999999999,-0.05862499999999998,-0.16412499999999997
stress_holdout,nominal,ho_hn_002,Goethite,0.2885,0.319625,0.279375,0.6556250000000001,0.24875000000000003,0.23087500000000002,0.0,0.0,0.66625,0.009124999999999994,0.04025000000000001
stress_holdout,nominal,ho_hn_002,Hematite,0.52475,0.32862500000000006,0.48312499999999997,0.5522499999999999,0.337125,0.31125,0.0,0.005124999999999999,0.675875,0.04162500000000008,-0.15449999999999992
stress_holdout,nominal,ho_hn_002,Ilmenite,0.46749999999999997,0.284625,0.50425,0.48424999999999996,0.40787500000000004,0.27675000000000005,0.0,0.000125,0.680375,-0.036750000000000005,-0.21962499999999996
stress_holdout,nominal,ho_hn_002,Magnetite,0.411875,0.5505,0.37525,0.531625,0.19225000000000003,0.40787500000000004,0.0,0.01975,0.65725,0.03662500000000002,0.17525000000000002
stress_holdout,nominal,ho_hn_002,Rutile,0.2825,0.30199999999999994,0.283875,0.40375000000000005,0.261,0.53925,0.0,0.000125,0.67325,-0.001375000000000015,0.018124999999999947
stress_holdout,nominal,ho_hn_002,Siderite,0.32399999999999995,0.209875,0.37775000000000003,0.348375,0.5672499999999999,0.21762499999999996,0.0,0.00025,0.686125,-0.053750000000000075,-0.16787500000000002
stress_holdout,resolution_blur_stress_high,ho_hn_001,Goethite,0.240625,0.23087499999999997,0.23125,0.364375,0.22212500000000002,0.21975,0.0,0.00075,0.552125,0.009374999999999994,-0.00037500000000004197
stress_holdout,resolution_blur_stress_high,ho_hn_001,Hematite,0.26712499999999995,0.230625,0.27449999999999997,0.31575,0.2676249999999999,0.27375000000000005,0.0,0.00425,0.561625,-0.00737500000000002,-0.04387499999999997
stress_holdout,resolution_blur_stress_high,ho_hn_001,Ilmenite,0.26237499999999997,0.22899999999999998,0.26874999999999993,0.326125,0.26437499999999997,0.25287499999999996,0.0,0.006125,0.565875,-0.006374999999999964,-0.03974999999999995
stress_holdout,resolution_blur_stress_high,ho_hn_001,Magnetite,0.25887499999999997,0.25975,0.25875000000000004,0.32337499999999997,0.23387500000000006,0.27874999999999994,0.0,0.007625,0.54425,0.00012499999999993072,0.0009999999999999454
stress_holdout,resolution_blur_stress_high,ho_hn_001,Rutile,0.23974999999999996,0.21300000000000002,0.230125,0.279625,0.25,0.26212499999999994,0.0,0.010875,0.560625,0.009624999999999967,-0.017124999999999974
stress_holdout,resolution_blur_stress_high,ho_hn_001,Siderite,0.246375,0.21962500000000001,0.24924999999999997,0.310125,0.27124999999999994,0.24025000000000002,0.0,0.005124999999999999,0.5735,-0.002874999999999961,-0.029624999999999957
stress_holdout,resolution_blur_stress_high,ho_hn_002,Goethite,0.24100000000000002,0.221625,0.23150000000000004,0.355375,0.21012500000000006,0.21025,0.0,0.00075,0.5385,0.00949999999999998,-0.00987500000000005
stress_holdout,resolution_blur_stress_high,ho_hn_002,Hematite,0.26412499999999994,0.254625,0.2649999999999999,0.34625000000000006,0.24324999999999997,0.269625,0.0,0.00325,0.556875,-0.0008749999999999591,-0.010374999999999912
